reporting_year,reporting_month,organization,action_as_per_source,enforcement_type,proactive_flag,topic,value,units,date,year,month,quarter,month_sin,month_cos,platform_avg_enforcement,topic_avg_enforcement,log_value,organization_encoded,action_as_per_source_encoded,enforcement_type_encoded,proactive_flag_encoded,topic_encoded,units_encoded
2024,9,sharechat,Ban Duration - Hourly bans,account banned,Unknown,comment ban,2372.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,17197.308771929824,7.771910256435763,4,7,0,1,9,0
2024,9,sharechat,Ban Duration - 1 day,account banned,Unknown,edit profile ban,1.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,9132.075117370892,0.6931471805599453,4,2,0,1,13,0
2024,9,sharechat,Ban Duration - 30 days,account banned,Unknown,edit profile ban,3911.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,9132.075117370892,8.271804031154709,4,4,0,1,13,0
2024,9,sharechat,Ban Duration - 360 days,account banned,Unknown,edit profile ban,1478.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,9132.075117370892,7.2991214627108,4,5,0,1,13,0
2024,9,sharechat,Ban Duration - 7 days,account banned,Unknown,edit profile ban,16246.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,9132.075117370892,9.69566355532975,4,6,0,1,13,0
2024,9,sharechat,Ban Duration - 1 day,account banned,Unknown,livestream ban,1.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,574.125,0.6931471805599453,4,2,0,1,19,0
2024,9,sharechat,Ban Duration - 1 day,account banned,Unknown,ugc ban,1.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,4407.774647887324,0.6931471805599453,4,2,0,1,36,0
2024,9,sharechat,Ban Duration - 30 days,account banned,Unknown,ugc ban,1715.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,4407.774647887324,7.447751280047908,4,4,0,1,36,0
2024,9,sharechat,Ban Duration - 360 days,account banned,Unknown,ugc ban,551.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,4407.774647887324,6.313548046277095,4,5,0,1,36,0
2024,9,sharechat,Ban Duration - 7 days,account banned,Unknown,ugc ban,1277.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,4407.774647887324,7.15305163493748,4,6,0,1,36,0
2024,9,sharechat,Content Removed,content removed,Unknown,abusive,24009.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,18659.69230769231,10.086225689215299,4,11,2,1,0,0
2024,9,sharechat,Content Removed,content removed,Unknown,child sexual abuse material,18.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,11.428571428571429,2.9444389791664403,4,11,2,1,7,0
2024,9,sharechat,Content Removed,content removed,Unknown,copyright infringement,67664.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,47420.28301886792,11.122324338510605,4,11,2,1,10,0
2024,9,sharechat,Content Removed,content removed,Unknown,hate speech,2656.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,362.6427983539094,7.884952945759814,4,11,2,1,14,0
2024,9,sharechat,Content Removed,content removed,Unknown,illegal activities,2266.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,1963.5384615384614,7.726212650507529,4,11,2,1,15,0
2024,9,sharechat,Content Removed,content removed,Unknown,impersonation,180.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,288.2142857142857,5.198497031265826,4,11,2,1,16,0
2024,9,sharechat,Content Removed,content removed,Unknown,inappropriate imagery/act/gesture,10406.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,26710.846153846152,9.25023393563786,4,11,2,1,17,0
2024,9,sharechat,Content Removed,content removed,Unknown,indecent representation of minor,9227.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,4255.923076923077,9.129997619293643,4,11,2,1,18,0
2024,9,sharechat,Content Removed,content removed,Unknown,misinformation,276.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,244.07142857142858,5.6240175061873385,4,11,2,1,20,0
2024,9,sharechat,Content Removed,content removed,Unknown,offensive,20263.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,15536.23076923077,9.916601191681512,4,11,2,1,21,0
2024,9,sharechat,Content Removed,content removed,Unknown,others,23474.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,7235.461538461538,10.063691304076464,4,11,2,1,22,0
2024,9,sharechat,Content Removed,content removed,Unknown,sexually explicit,225616.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,72753.83333333333,12.326594150376954,4,11,2,1,30,0
2024,9,sharechat,Content Removed,content removed,Unknown,sharing personal information,505.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,453.57142857142856,6.226536669287466,4,11,2,1,31,0
2024,9,sharechat,Content Removed,content removed,Unknown,spam,419230.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,108699.60666666667,12.946177359636454,4,11,2,1,32,0
2024,9,sharechat,Content Removed,content removed,Unknown,violence,27689.0,value in absolute number,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,62791.968181818185,23649.69230769231,10.228826616165007,4,11,2,1,37,0
2024,10,sharechat,Ban Duration - 3 days,account banned,Unknown,chatroom ban,9110.0,value in absolute number,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,62791.968181818185,30076.666666666668,9.117237753713859,4,3,0,1,4,0
2024,10,sharechat,Ban Duration - 30 days,account banned,Unknown,chatroom ban,17701.0,value in absolute number,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,62791.968181818185,30076.666666666668,9.781432906528822,4,4,0,1,4,0
2024,10,sharechat,Ban Duration - 360 days,account banned,Unknown,chatroom ban,90.0,value in absolute number,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,62791.968181818185,30076.666666666668,4.51085950651685,4,5,0,1,4,0
